Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,material_columns,material_floor1,material_floor2,material_roof,material_walls,material_balcony,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
11.6,9.61,2.98,2.96,385,356,959,843,395,7.9,0.52,0.5,0.17,1.0,0,0,1,1,0,0,904325.5696714589,1252.0811361628976,6.107381092228713,6.960000000000001,2.9772902910936554,100810597.20469554,111.47599999999998,中型_超重構造_標準天井_混合構造,success,7.0268330574035645,fcstd_outputs/sample340.FCStd
8.38,8.7,3.36,3.12,579,355,776,407,497,6.3,0.33,0.65,-0.42,1.7,0,1,0,0,0,0,814646.206895748,1582.3059788168455,6.235731504264976,7.119999999999999,1.9283431624672287,59392596.35994141,72.906,小型_超重構造_標準天井_RC中心,success,6.629339933395386,fcstd_outputs/sample341.FCStd
9.93,8.48,3.18,3.1,574,545,513,728,323,21.3,0.2,0.34,0.23,2.5,0,0,1,0,1,0,715083.7084645362,1196.3321652785771,5.926031980280364,5.12,2.047903354277883,60214624.788448125,84.2064,小型_超重構造_標準天井_混合構造,success,5.66339898109436,fcstd_outputs/sample342.FCStd
11.8,11.12,2.64,3.07,406,387,986,423,394,24.6,0.58,0.81,-0.31,1.7,0,0,0,1,0,1,1129798.446587426,1999.9999999999998,5.610073687926789,4.29,1.4092310671454333,148247632.9674157,131.216,中型_重構造_標準天井_混合構造,success,6.499440908432007,fcstd_outputs/sample343.FCStd
11.2,10.63,3.47,2.79,451,488,600,684,409,-3.5,0.84,1.0,-0.32,2.4,0,0,0,0,0,0,1498848.0859360367,2000.0000000000002,7.143283066195777,5.9,0.9167416929473099,178446857.7192008,119.056,中型_超重構造_標準天井_RC中心,success,8.387504816055298,fcstd_outputs/sample344.FCStd
11.6,8.34,3.1,2.85,386,595,771,857,476,-20.6,0.17,0.5,0.25,2.6,1,1,0,1,1,1,751802.6059379147,430.8951832397525,5.884993908800135,5.1899999999999995,1.8571560892709353,72732391.30885762,96.744,小型_超重構造_標準天井_木造中心,success,4.868647813796997,fcstd_outputs/sample345.FCStd
8.61,11.55,3.49,2.69,467,549,926,775,491,13.6,0.67,0.42,-0.2,3.4,0,0,0,0,1,0,1275919.3363932772,1577.9811452939884,6.687654110520432,5.890000000000001,0.9687165313018007,126884436.36729763,99.4455,小型_超重構造_標準天井_RC中心,success,4.638700008392334,fcstd_outputs/sample346.FCStd
10.21,10.29,2.67,2.79,579,536,725,902,321,-18.2,0.4,0.95,-0.45,2.7,0,1,1,0,0,1,1429009.2332426822,1972.2573994006964,5.662125228119766,4.43,1.7858632604923559,150132996.1527861,105.0609,中型_超重構造_低天井_混合構造,success,6.302619218826294,fcstd_outputs/sample347.FCStd
10.54,8.77,3.46,2.8,404,408,798,800,356,-13.5,0.12,0.4,0.2,3.3,0,1,0,0,1,0,722268.355140527,1022.3093371247505,6.3735005548183485,5.9,1.2206057882150525,66763453.222098716,92.43579999999999,小型_超重構造_標準天井_混合構造,success,5.2765350341796875,fcstd_outputs/sample348.FCStd
11.58,8.99,2.93,2.91,529,568,463,652,345,22.6,0.8,0.17,-0.29,3.0,0,1,1,0,1,0,555644.0840357603,889.3531598414186,6.615142440894872,5.49,1.3142436413155651,57844882.8532756,104.1042,中型_超重構造_標準天井_混合構造,success,5.89548397064209,fcstd_outputs/sample349.FCStd
11.9,10.82,2.85,2.96,519,510,623,866,421,11.5,0.53,0.02,-0.05,1.9,1,1,0,1,1,0,530434.3836152509,322.24027513180744,6.312525635984689,7.1,0.6063409926903914,68297670.36553249,128.758,中型_超重構造_標準天井_木造中心,success,6.067060947418213,fcstd_outputs/sample350.FCStd
9.46,10.45,2.88,2.82,548,491,862,792,416,28.4,0.65,0.64,-0.07,2.1,1,1,1,1,0,0,1274694.7911391759,1018.4787242328961,5.632679722511568,4.41,2.9189131856843087,126012502.96764551,98.857,小型_超重構造_標準天井_木造中心,success,4.848071098327637,fcstd_outputs/sample351.FCStd
11.21,10.66,3.39,3.13,411,401,933,417,314,12.0,0.42,0.95,-0.5,1.6,1,0,0,1,1,1,949393.4132156738,1523.6600308533987,6.139697665082042,5.550000000000001,0.6987094302866284,113451183.72849452,119.49860000000001,中型_超重構造_標準天井_木造中心,success,7.420377969741821,fcstd_outputs/sample352.FCStd
8.35,10.58,3.26,2.9,579,469,687,548,358,-17.3,0.22,0.85,-0.48,1.9,0,0,0,1,1,1,842963.4874251672,1374.6301717568701,5.894642997930353,5.02,1.8544312554074325,74469923.36960155,88.343,小型_超重構造_標準天井_混合構造,success,4.249384880065918,fcstd_outputs/sample353.FCStd
11.79,8.01,3.21,3.01,535,518,685,957,451,-11.9,0.52,0.65,0.29,1.9,0,0,0,0,1,1,1312588.0995139931,1629.2188961369725,6.551901303161469,6.5600000000000005,3.250971490993767,123958063.68309252,94.43789999999998,小型_超重構造_標準天井_混合構造,success,8.87539291381836,fcstd_outputs/sample354.FCStd
11.23,8.33,2.64,2.81,571,364,414,887,471,8.0,0.23,0.74,-0.2,2.7,0,0,0,1,0,0,1176484.1400206988,1999.9999999999998,6.277957790950162,5.449999999999999,1.7347112839284378,110055267.71396229,93.5459,小型_超重構造_低天井_RC中心,success,8.657918214797974,fcstd_outputs/sample355.FCStd
8.25,10.91,2.68,3.1,411,571,417,928,309,15.3,0.32,0.49,0.34,1.9,0,0,1,1,0,0,683932.0260822069,1119.117488044887,6.105134743184294,6.220000000000001,1.9455669934989084,61559011.83759424,90.00750000000001,小型_超重構造_標準天井_混合構造,success,4.870394945144653,fcstd_outputs/sample356.FCStd
8.48,9.99,2.95,3.2,483,437,899,697,408,21.1,0.25,0.28,-0.4,1.4,0,1,0,0,0,1,955434.3264512597,1412.3104904729762,5.420062237167574,5.64,3.1800144872565834,80939810.05218376,84.71520000000001,小型_超重構造_標準天井_混合構造,success,3.958307981491089,fcstd_outputs/sample357.FCStd
9.7,11.25,3.41,3.19,573,451,481,653,350,10.1,0.22,0.99,0.5,1.2,0,1,0,0,1,1,822257.9175296819,1632.16869619559,6.511785286244988,5.74,0.8624314112657903,89728895.25042653,109.12499999999999,中型_超重構造_標準天井_混合構造,success,6.096228122711182,fcstd_outputs/sample358.FCStd
10.36,11.01,2.85,2.83,569,512,495,691,483,-22.2,0.7,0.4,-0.46,3.5,0,0,1,0,0,1,761483.3157056324,1335.7759840228139,6.662658349536365,5.03,1.17033290895321,86857528.32932097,114.0636,中型_超重構造_標準天井_混合構造,success,5.392366170883179,fcstd_outputs/sample359.FCStd
11.62,9.55,3.07,2.96,511,367,474,606,458,29.2,0.84,0.84,-0.27,1.1,0,1,0,1,1,1,706332.893137455,1028.1519391792058,5.995818578055256,3.83,1.5466265500728493,78382467.48435652,110.971,中型_超重構造_標準天井_木造中心,success,6.01007604598999,fcstd_outputs/sample360.FCStd
11.54,9.44,3.34,2.71,592,504,889,726,430,17.7,0.25,0.9,0.09,3.1,0,1,1,0,1,0,1524141.9603576665,1761.0610251020455,6.316428884533055,4.48,1.5566404314711333,166036367.22065932,108.93759999999999,中型_超重構造_標準天井_混合構造,success,5.045318126678467,fcstd_outputs/sample361.FCStd
10.74,9.95,3.33,2.7,355,431,908,501,401,-1.8,0.76,0.14,0.08,2.0,1,1,1,1,0,1,565376.9078226263,547.6605564105042,6.642340025607427,7.57,1.6326902216919377,60417872.50064931,106.863,中型_重構造_標準天井_木造中心,success,3.3038270473480225,fcstd_outputs/sample362.FCStd
10.0,9.36,3.14,2.67,383,510,583,577,449,2.5,0.38,0.38,0.46,2.2,1,0,0,1,1,0,695621.7405642883,995.719188384979,6.4475619326898155,7.0,1.2487324443384407,65110194.91681738,93.6,小型_超重構造_標準天井_混合構造,success,4.036478281021118,fcstd_outputs/sample363.FCStd
8.94,9.73,3.09,2.63,410,524,761,778,499,-23.7,0.45,0.26,0.02,1.1,0,1,0,0,0,0,856357.5645554997,1149.0805594378082,5.282336261521079,5.38,3.1596864227347763,74491290.38193761,86.9862,小型_超重構造_標準天井_RC中心,success,3.314824104309082,fcstd_outputs/sample364.FCStd
8.81,11.32,3.49,2.87,482,542,977,861,440,1.5,0.81,0.39,0.07,1.2,1,1,0,0,0,1,1253413.008521399,1097.5747849072004,6.353942311686517,7.6,0.45324141888862224,125001876.60943231,99.7292,小型_超重構造_標準天井_混合構造,success,3.6660690307617188,fcstd_outputs/sample365.FCStd
10.19,8.6,2.86,3.17,504,476,662,613,397,17.9,0.8,0.66,0.43,2.6,0,1,0,0,1,1,693333.558568658,1056.6121742550513,6.41191943321451,5.46,2.0887824207280117,60759593.071605764,87.63399999999999,小型_超重構造_標準天井_混合構造,success,3.9673147201538086,fcstd_outputs/sample366.FCStd
9.67,9.41,3.24,2.72,405,580,472,942,466,-10.9,0.39,0.93,-0.24,2.7,1,1,0,0,1,1,983645.4008886818,945.981638945121,6.4633751714891154,5.16,1.2881572238874859,89506518.16024533,90.9947,小型_超重構造_標準天井_木造中心,success,4.113156080245972,fcstd_outputs/sample367.FCStd
8.51,11.88,2.69,2.72,437,532,485,866,446,1.7,0.77,0.3,0.41,1.1,0,1,0,0,1,1,607300.9521709263,850.7809486958354,6.465584071994253,7.58,1.4926401929407327,61397397.50333804,101.0988,中型_超重構造_低天井_混合構造,success,3.5154547691345215,fcstd_outputs/sample368.FCStd
9.55,10.05,3.47,2.83,372,428,945,628,385,-16.3,0.73,0.62,-0.45,2.9,0,1,1,0,1,0,654525.2379495797,931.703370006146,6.420242136542146,5.619999999999999,1.1576122013776202,62819696.0253058,95.97750000000002,小型_重構造_標準天井_混合構造,success,4.139433145523071,fcstd_outputs/sample369.FCStd
8.01,10.25,3.4,2.98,354,534,691,623,380,-11.3,0.88,0.09,-0.06,1.1,1,0,0,1,1,1,543996.6721073393,526.2332679968144,6.3310678275860655,7.119999999999999,1.4182426132298325,44663486.77169282,82.10249999999999,小型_超重構造_標準天井_木造中心,success,3.1858057975769043,fcstd_outputs/sample370.FCStd
8.75,9.33,2.78,2.74,506,562,788,710,390,0.1,0.73,0.58,0.06,3.2,1,1,0,0,0,0,1027746.623285733,1184.122939954161,6.242878920849887,7.24,0.9040168059601094,83902664.95848903,81.6375,小型_超重構造_低天井_混合構造,success,3.3657443523406982,fcstd_outputs/sample371.FCStd
8.29,9.36,2.85,2.67,425,563,816,688,312,20.8,0.17,0.49,0.41,2.9,1,1,0,1,0,0,878866.3508450954,910.4397018906328,5.183169184306827,5.17,1.1386186983691569,68195107.17401466,77.5944,小型_超重構造_低天井_混合構造,success,3.509060859680176,fcstd_outputs/sample372.FCStd
10.89,11.04,2.79,3.02,430,354,888,525,421,20.0,0.36,0.01,0.27,2.3,1,1,0,1,1,0,453099.59157713986,306.4132551250274,5.854120657751861,5.75,1.091090263975398,54474170.257116586,120.2256,中型_重構造_標準天井_木造中心,success,4.42220401763916,fcstd_outputs/sample373.FCStd
8.5,9.07,3.19,2.93,370,473,444,955,449,-0.8,0.56,0.02,0.08,3.2,1,0,0,1,1,1,515327.21809156996,523.6524895237022,6.730054909158455,7.67,0.9925790033747558,39729151.878769584,77.095,小型_超重構造_標準天井_木造中心,success,2.8533029556274414,fcstd_outputs/sample374.FCStd
10.74,9.85,2.66,2.9,423,439,698,468,417,27.6,0.72,0.51,0.18,3.3,0,0,0,1,0,1,802211.633727612,1642.2609237103445,6.056865472777253,4.49,1.2207480169961091,84865166.52041034,105.789,中型_超重構造_低天井_混合構造,success,4.829869985580444,fcstd_outputs/sample375.FCStd
11.39,8.27,3.45,2.78,364,395,967,790,428,1.0,0.39,0.98,0.26,3.5,0,1,1,0,0,1,1536332.3057041322,2000.0,6.532476293201893,6.15,1.1594515299074513,144715282.43549246,94.1953,小型_超重構造_標準天井_混合構造,success,5.083337068557739,fcstd_outputs/sample376.FCStd
10.12,12.0,2.98,2.74,451,580,827,979,374,17.0,0.85,0.63,0.19,2.7,1,0,0,0,1,0,1331253.7880283133,1307.0756438771734,6.4118453601312595,5.550000000000001,1.1034948519880832,161667460.01815838,121.44,中型_超重構造_標準天井_混合構造,success,4.727815866470337,fcstd_outputs/sample377.FCStd
10.44,9.77,3.2,2.67,358,496,657,487,318,21.5,0.63,0.48,-0.22,3.4,1,0,1,0,1,0,526019.6913385844,758.3795496463351,6.267155982873346,5.1,0.6500191127870234,53653377.292905994,101.99879999999999,中型_超重構造_標準天井_混合構造,success,5.204195737838745,fcstd_outputs/sample378.FCStd
8.46,8.04,3.46,3.09,544,575,518,798,439,20.9,0.86,0.22,-0.16,1.4,0,1,1,1,1,1,584509.7833340896,645.5201379570302,6.114022054002174,5.66,2.7126737833619146,39757420.24673144,68.0184,小型_超重構造_標準天井_木造中心,success,4.229180335998535,fcstd_outputs/sample379.FCStd
11.47,11.72,3.32,2.76,359,558,726,455,398,10.5,0.42,0.59,0.05,2.2,1,1,1,0,1,0,591479.2914623825,783.6531893481517,6.670450960038945,6.199999999999999,1.1734489544527265,79511614.78442176,134.4284,中型_超重構造_標準天井_木造中心,success,6.118846893310547,fcstd_outputs/sample380.FCStd
9.53,11.06,3.16,2.9,557,511,521,840,467,-5.7,0.82,0.61,-0.04,1.8,1,1,1,1,1,0,629931.239538481,512.6839510953362,6.867561743476273,7.18,1.8775095975332916,66395886.52358706,105.4018,中型_超重構造_標準天井_木造中心,success,5.7822630405426025,fcstd_outputs/sample381.FCStd
9.62,10.73,3.12,2.82,547,413,740,887,467,-23.2,0.71,0.86,0.42,3.2,1,1,1,0,0,0,1601307.7867669524,1442.7959192769445,6.129196456798618,3.9299999999999997,0.8665646226848113,165291153.15033042,103.2226,中型_超重構造_標準天井_混合構造,success,5.06473708152771,fcstd_outputs/sample382.FCStd
10.48,10.41,2.65,2.98,376,394,707,651,369,-4.8,0.6,0.08,0.04,2.0,1,0,1,1,0,0,484140.04254658945,536.4634273762207,6.272164965380658,7.27,1.5430264254751331,52818129.39369676,109.0968,中型_重構造_標準天井_混合構造,success,4.547802925109863,fcstd_outputs/sample383.FCStd
8.84,10.27,2.78,3.02,513,446,926,998,317,11.0,0.61,0.22,0.39,1.8,0,1,1,1,0,1,918689.1860831163,998.5415677834436,5.875314760614479,6.65,4.361944671744165,83404851.39909066,90.7868,小型_超重構造_標準天井_木造中心,success,4.149311065673828,fcstd_outputs/sample384.FCStd
11.14,11.46,3.2,3.05,376,397,640,658,361,8.8,0.71,0.15,0.02,2.1,1,0,1,0,1,1,460502.461903471,497.47532165518595,6.970202275624434,6.869999999999999,1.125224416916006,58789770.49742949,127.66440000000001,中型_重構造_標準天井_木造中心,success,7.804054021835327,fcstd_outputs/sample385.FCStd
11.57,9.75,3.1,3.1,387,395,699,813,369,9.0,0.28,0.7,-0.33,1.6,1,0,0,0,1,0,992285.5021155013,1454.2819898704638,6.448657716812599,5.85,1.699420786277001,111937246.77989443,112.8075,中型_重構造_標準天井_混合構造,success,6.022162199020386,fcstd_outputs/sample386.FCStd
11.13,11.04,3.25,2.98,536,383,458,784,419,2.4,0.29,0.36,0.47,1.8,0,0,1,1,0,0,805834.6530428868,1306.1192208195291,6.951568475756497,7.51,1.3175978740041874,99017094.15957531,122.87519999999999,中型_超重構造_標準天井_混合構造,success,5.312856912612915,fcstd_outputs/sample387.FCStd
9.17,9.91,2.92,2.78,383,351,927,734,429,-13.7,0.2,0.73,0.26,1.3,1,0,0,0,1,1,1086564.8945092177,1188.2566775850325,5.3526554711859795,5.380000000000001,3.074901760300928,98741258.81905681,90.8747,小型_超重構造_標準天井_混合構造,success,3.8179309368133545,fcstd_outputs/sample388.FCStd
8.36,9.59,3.09,2.84,440,548,815,741,461,22.1,0.8,0.63,-0.33,3.1,0,1,0,0,1,1,791006.5017255975,977.7245257614426,6.234343615736548,5.04,1.311407061650672,63416889.65894529,80.1724,小型_超重構造_標準天井_混合構造,success,4.476681232452393,fcstd_outputs/sample389.FCStd
8.61,8.86,3.24,2.77,542,466,922,601,451,18.9,0.76,0.02,0.16,1.6,1,0,0,1,0,1,896101.0701381095,902.1095603222801,5.702882886719087,6.36,1.6390014930248609,68358711.69505762,76.28459999999998,小型_超重構造_標準天井_混合構造,success,3.9307007789611816,fcstd_outputs/sample390.FCStd
10.64,8.64,3.34,2.88,485,372,573,502,321,13.5,0.61,0.51,0.02,3.1,0,0,0,1,0,0,745591.0669916742,1719.2240224013149,6.826572215953103,5.9,1.397930573672161,68541888.55211782,91.92960000000001,小型_超重構造_標準天井_RC中心,success,5.281387090682983,fcstd_outputs/sample391.FCStd
9.95,10.38,3.26,2.8,397,464,480,815,371,-12.6,0.37,0.21,0.04,2.0,1,1,1,1,1,0,461712.04028597474,383.81637125721227,6.616013944797916,5.99,1.8784375484547764,47686081.23277576,103.281,中型_超重構造_標準天井_木造中心,success,3.396125316619873,fcstd_outputs/sample392.FCStd
8.88,10.47,2.63,2.61,546,532,559,731,456,-24.5,0.47,0.71,-0.42,2.4,1,1,1,1,1,1,599956.9347615307,411.44073358378233,5.478983340034768,3.8,1.7424993310176673,55780156.06974466,92.97360000000002,小型_超重構造_低天井_木造中心,success,5.239382028579712,fcstd_outputs/sample393.FCStd
10.08,8.61,2.64,3.12,492,550,998,611,368,-21.8,0.7,0.59,0.34,2.5,0,1,0,1,0,0,887356.3805935868,1106.7605387958963,5.680812223436536,5.07,2.2990618844112674,77012595.44406068,86.7888,小型_超重構造_標準天井_混合構造,success,4.7365031242370605,fcstd_outputs/sample394.FCStd
8.03,10.68,2.96,2.75,416,487,741,994,322,-21.8,0.62,0.31,-0.12,2.4,0,0,0,0,1,0,881350.2282506028,1228.1471194696906,5.799004725461549,5.07,1.6691282403973402,75584948.114863,85.76039999999999,小型_超重構造_標準天井_RC中心,success,4.457826852798462,fcstd_outputs/sample395.FCStd
9.14,8.27,3.48,2.77,394,354,893,476,338,5.3,0.5,0.62,0.08,2.9,1,0,1,0,0,1,650173.2571846949,1039.8456145502194,6.26475745857942,6.720000000000001,1.0056239881726143,49145166.12942528,75.5878,小型_重構造_標準天井_混合構造,success,4.419388055801392,fcstd_outputs/sample396.FCStd
9.11,11.44,3.02,3.09,573,531,965,646,378,3.4,0.38,0.98,-0.05,1.0,1,1,0,0,1,1,1185794.8431642272,1095.4387996551538,5.884601503818237,6.41,2.0970835146386158,123581641.28282668,104.21839999999999,中型_超重構造_標準天井_木造中心,success,7.28220796585083,fcstd_outputs/sample397.FCStd
8.44,10.51,2.97,3.14,521,531,507,651,432,24.2,0.82,0.84,0.02,2.8,1,1,0,0,1,1,722293.5403184562,894.2696711144055,6.070527935626035,3.83,1.0544048147248706,64070615.117824465,88.70439999999999,小型_超重構造_標準天井_木造中心,success,5.991067171096802,fcstd_outputs/sample398.FCStd
11.0,9.4,3.43,2.84,388,520,519,804,379,28.0,0.54,0.72,-0.16,2.0,1,0,0,1,0,0,1117695.081800369,1634.5845570234703,5.981143954778071,3.45,1.1638183419599508,115569671.45815817,103.4,中型_超重構造_標準天井_混合構造,success,5.666078090667725,fcstd_outputs/sample399.FCStd
11.77,11.94,2.75,2.79,546,486,803,687,468,-20.9,0.83,0.08,0.32,2.5,1,1,0,1,0,0,739571.4860217833,611.3621273170307,6.274591549816451,5.66,1.1415001618304965,103934791.30228809,140.53379999999999,中型_超重構造_低天井_混合構造,success,4.772258758544922,fcstd_outputs/sample400.FCStd
